OrderID,OrderDate,Branch,Category,MenuItem,Quantity,UnitPrice,OrderValue,OrderChannel,DeliveryPartner,PrepTimeMinutes,DeliveryTimeMinutes,TotalTimeMinutes,PaymentMethod,CustomerRating,WastageQuantityKg,Weather,DayType,OptimizationPhase
ORD001302,2023-02-07,Shoreditch East,Beverages,Milkshake,1,4.0,4.0,Delivery,Uber Eats,23,26,49,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001303,2023-02-07,Kingston Upon Thames,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,23,0,23,Card,3,0,Cloudy,Weekday,Pre-Optimization
ORD001304,2023-02-07,Greenwich Riverside,Beverages,Fresh Juice,2,3.5,7.0,Delivery,Deliveroo,24,43,67,Card,5,0.44,Rain,Weekday,Pre-Optimization
ORD001305,2023-02-07,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,18,0,18,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001306,2023-02-07,Shoreditch East,Starters,Soup of the Day,1,5.0,5.0,Delivery,Deliveroo,19,37,56,Card,2,0.72,Rain,Weekday,Pre-Optimization
ORD001307,2023-02-07,Kingston Upon Thames,Mains,Chicken Tikka Masala,2,13.5,27.0,Takeaway,N/A,30,0,30,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001308,2023-02-07,Canary Wharf,Starters,Garlic Bread,1,4.5,4.5,Delivery,In-House Rider,28,60,88,Card,5,0,Cloudy,Weekday,Pre-Optimization
ORD001309,2023-02-07,Kingston Upon Thames,Desserts,Chocolate Brownie,4,5.5,22.0,Takeaway,N/A,16,0,16,Mobile Wallet,2,0,Clear,Weekday,Pre-Optimization
ORD001310,2023-02-07,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,In-House Rider,30,38,68,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD001311,2023-02-07,Greenwich Riverside,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,29,0,29,Cash,4,0,Cloudy,Weekday,Pre-Optimization
ORD001312,2023-02-07,Canary Wharf,Beverages,Coffee,3,3.0,9.0,Dine-In,N/A,18,0,18,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001313,2023-02-07,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,20,0,20,Cash,5,0,Cloudy,Weekday,Pre-Optimization
ORD001314,2023-02-07,Canary Wharf,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,23,0,23,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001315,2023-02-07,Shoreditch East,Beverages,Milkshake,4,4.0,16.0,Delivery,Just Eat,26,59,85,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001316,2023-02-07,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,28,0,28,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD001317,2023-02-07,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,28,0,28,Card,5,0,Cloudy,Weekday,Pre-Optimization
ORD001318,2023-02-07,Canary Wharf,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,17,0,17,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001319,2023-02-07,Camden High Street,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,26,0,26,Mobile Wallet,2,0,Cloudy,Weekday,Pre-Optimization
ORD001320,2023-02-07,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,In-House Rider,20,47,67,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001321,2023-02-07,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,21,0,21,Cash,4,1.4,Clear,Weekday,Pre-Optimization
ORD001322,2023-02-07,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,26,0,26,Mobile Wallet,2,0,Clear,Weekday,Pre-Optimization
ORD001323,2023-02-07,Camden High Street,Mains,Beef Burger,2,10.5,21.0,Takeaway,N/A,15,0,15,Card,4,0,Cloudy,Weekday,Pre-Optimization
ORD001324,2023-02-07,Shoreditch East,Beverages,Fresh Juice,3,3.5,10.5,Takeaway,N/A,24,0,24,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD001325,2023-02-07,Canary Wharf,Desserts,Tiramisu,1,6.5,6.5,Delivery,In-House Rider,21,26,47,Cash,4,0,Cloudy,Weekday,Pre-Optimization
ORD001326,2023-02-07,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,18,0,18,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD001327,2023-02-07,Shoreditch East,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,20,0,20,Card,4,0,Cloudy,Weekday,Pre-Optimization
ORD001328,2023-02-07,Shoreditch East,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,24,0,24,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD001329,2023-02-07,Greenwich Riverside,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,24,0,24,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001330,2023-02-07,Greenwich Riverside,Desserts,Chocolate Brownie,3,5.5,16.5,Delivery,In-House Rider,28,63,91,Card,4,0,Cloudy,Weekday,Pre-Optimization
ORD001331,2023-02-08,Greenwich Riverside,Mains,Grilled Salmon,4,16.0,64.0,Dine-In,N/A,19,0,19,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001332,2023-02-08,Greenwich Riverside,Mains,Fish & Chips,2,12.0,24.0,Delivery,Uber Eats,30,29,59,Card,4,0,Rain,Weekday,Pre-Optimization
ORD001333,2023-02-08,Canary Wharf,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,30,0,30,Cash,2,0,Clear,Weekday,Pre-Optimization
ORD001334,2023-02-08,Greenwich Riverside,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,In-House Rider,20,33,53,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001335,2023-02-08,Kingston Upon Thames,Starters,Soup of the Day,4,5.0,20.0,Dine-In,N/A,25,0,25,Card,5,0,Rain,Weekday,Pre-Optimization
ORD001336,2023-02-08,Canary Wharf,Starters,Bruschetta,2,5.5,11.0,Takeaway,N/A,30,0,30,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001337,2023-02-08,Canary Wharf,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,27,0,27,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001338,2023-02-08,Camden High Street,Mains,Beef Burger,4,10.5,42.0,Delivery,Uber Eats,28,58,86,Cash,5,0.67,Clear,Weekday,Pre-Optimization
ORD001339,2023-02-08,Kingston Upon Thames,Desserts,Cheesecake,2,6.0,12.0,Takeaway,N/A,18,0,18,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001340,2023-02-08,Greenwich Riverside,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,Just Eat,14,47,61,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD001341,2023-02-08,Kingston Upon Thames,Mains,Grilled Salmon,2,16.0,32.0,Delivery,Uber Eats,17,60,77,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD001342,2023-02-08,Canary Wharf,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,17,0,17,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001343,2023-02-08,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,28,0,28,Card,3,0,Clear,Weekday,Pre-Optimization
ORD001344,2023-02-08,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,17,0,17,Mobile Wallet,5,0,Rain,Weekday,Pre-Optimization
ORD001345,2023-02-08,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Delivery,Just Eat,25,56,81,Mobile Wallet,5,0,Clear,Weekday,Pre-Optimization
ORD001346,2023-02-08,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Delivery,Deliveroo,16,44,60,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001347,2023-02-08,Shoreditch East,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,20,0,20,Cash,2,0,Cloudy,Weekday,Pre-Optimization
ORD001348,2023-02-08,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,25,0,25,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD001349,2023-02-08,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,15,0,15,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001350,2023-02-08,Greenwich Riverside,Beverages,Fresh Juice,2,3.5,7.0,Dine-In,N/A,21,0,21,Mobile Wallet,3,0,Rain,Weekday,Pre-Optimization
ORD001351,2023-02-08,Camden High Street,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,In-House Rider,15,25,40,Card,3,0,Clear,Weekday,Pre-Optimization
ORD001352,2023-02-08,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,23,0,23,Mobile Wallet,1,0,Clear,Weekday,Pre-Optimization
ORD001353,2023-02-08,Greenwich Riverside,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,27,0,27,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001354,2023-02-08,Greenwich Riverside,Mains,Beef Burger,1,10.5,10.5,Delivery,Just Eat,14,53,67,Cash,5,0,Cloudy,Weekday,Pre-Optimization
ORD001355,2023-02-08,Kingston Upon Thames,Beverages,Fresh Juice,2,3.5,7.0,Dine-In,N/A,24,0,24,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD001356,2023-02-08,Canary Wharf,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,20,0,20,Cash,4,0,Cloudy,Weekday,Pre-Optimization
ORD001357,2023-02-08,Kingston Upon Thames,Desserts,Ice Cream Sundae,2,5.0,10.0,Delivery,Just Eat,17,48,65,Card,4,0,Rain,Weekday,Pre-Optimization
ORD001358,2023-02-08,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Delivery,In-House Rider,28,63,91,Cash,2,0,Cloudy,Weekday,Pre-Optimization
ORD001359,2023-02-08,Shoreditch East,Mains,Beef Burger,1,10.5,10.5,Delivery,Uber Eats,25,65,90,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001360,2023-02-08,Canary Wharf,Starters,Calamari,2,7.0,14.0,Takeaway,N/A,21,0,21,Mobile Wallet,3,0.78,Clear,Weekday,Pre-Optimization
ORD001361,2023-02-08,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,22,0,22,Mobile Wallet,4,0,Cloudy,Weekday,Pre-Optimization
ORD001362,2023-02-08,Greenwich Riverside,Mains,Grilled Salmon,1,16.0,16.0,Takeaway,N/A,29,0,29,Mobile Wallet,5,0,Cloudy,Weekday,Pre-Optimization
ORD001363,2023-02-08,Canary Wharf,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,19,0,19,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001364,2023-02-08,Camden High Street,Starters,Calamari,1,7.0,7.0,Delivery,Deliveroo,22,53,75,Cash,4,0,Rain,Weekday,Pre-Optimization
ORD001365,2023-02-08,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Delivery,Uber Eats,18,64,82,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001366,2023-02-08,Canary Wharf,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,14,0,14,Cash,5,0,Rain,Weekday,Pre-Optimization
ORD001367,2023-02-08,Shoreditch East,Beverages,Coffee,2,3.0,6.0,Takeaway,N/A,24,0,24,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001368,2023-02-08,Shoreditch East,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,20,0,20,Mobile Wallet,5,0,Cloudy,Weekday,Pre-Optimization
ORD001369,2023-02-08,Canary Wharf,Beverages,Coffee,2,3.0,6.0,Delivery,In-House Rider,29,30,59,Card,2,0,Clear,Weekday,Pre-Optimization
ORD001370,2023-02-08,Shoreditch East,Beverages,Soft Drink,4,2.5,10.0,Delivery,Just Eat,29,52,81,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001371,2023-02-09,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,17,0,17,Card,1,0,Cloudy,Weekday,Pre-Optimization
ORD001372,2023-02-09,Shoreditch East,Desserts,Chocolate Brownie,3,5.5,16.5,Delivery,Deliveroo,14,54,68,Card,5,0.3,Clear,Weekday,Pre-Optimization
ORD001373,2023-02-09,Canary Wharf,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,15,0,15,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001374,2023-02-09,Shoreditch East,Mains,Grilled Salmon,1,16.0,16.0,Takeaway,N/A,23,0,23,Card,2,0,Rain,Weekday,Pre-Optimization
ORD001375,2023-02-09,Kingston Upon Thames,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,16,0,16,Mobile Wallet,1,0,Clear,Weekday,Pre-Optimization
ORD001376,2023-02-09,Canary Wharf,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,29,0,29,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001377,2023-02-09,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,17,0,17,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD001378,2023-02-09,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Delivery,Uber Eats,30,61,91,Card,1,0,Cloudy,Weekday,Pre-Optimization
ORD001379,2023-02-09,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Delivery,Deliveroo,14,34,48,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001380,2023-02-09,Canary Wharf,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,22,0,22,Cash,3,0,Cloudy,Weekday,Pre-Optimization
ORD001381,2023-02-09,Greenwich Riverside,Desserts,Ice Cream Sundae,1,5.0,5.0,Takeaway,N/A,15,0,15,Mobile Wallet,1,0,Rain,Weekday,Pre-Optimization
ORD001382,2023-02-09,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,19,0,19,Mobile Wallet,4,0.35,Cloudy,Weekday,Pre-Optimization
ORD001383,2023-02-09,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Delivery,In-House Rider,26,37,63,Card,2,0,Clear,Weekday,Pre-Optimization
ORD001384,2023-02-09,Greenwich Riverside,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,30,0,30,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001385,2023-02-09,Shoreditch East,Starters,Soup of the Day,1,5.0,5.0,Delivery,Deliveroo,26,54,80,Mobile Wallet,2,1.05,Clear,Weekday,Pre-Optimization
ORD001386,2023-02-09,Shoreditch East,Mains,Grilled Salmon,2,16.0,32.0,Takeaway,N/A,17,0,17,Mobile Wallet,3,0,Clear,Weekday,Pre-Optimization
ORD001387,2023-02-09,Shoreditch East,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,28,0,28,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001388,2023-02-09,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Delivery,Uber Eats,28,41,69,Card,1,0,Clear,Weekday,Pre-Optimization
ORD001389,2023-02-09,Shoreditch East,Beverages,Fresh Juice,2,3.5,7.0,Dine-In,N/A,24,0,24,Card,3,0,Clear,Weekday,Pre-Optimization
ORD001390,2023-02-09,Shoreditch East,Starters,Calamari,1,7.0,7.0,Delivery,In-House Rider,17,47,64,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001391,2023-02-09,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,19,0,19,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001392,2023-02-09,Kingston Upon Thames,Desserts,Chocolate Brownie,2,5.5,11.0,Delivery,Uber Eats,24,51,75,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001393,2023-02-09,Canary Wharf,Starters,Bruschetta,3,5.5,16.5,Delivery,Just Eat,30,25,55,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001394,2023-02-09,Greenwich Riverside,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,25,0,25,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001395,2023-02-09,Canary Wharf,Beverages,Soft Drink,2,2.5,5.0,Takeaway,N/A,15,0,15,Mobile Wallet,4,0,Cloudy,Weekday,Pre-Optimization
ORD001396,2023-02-09,Canary Wharf,Mains,Veg Stir Fry,2,9.5,19.0,Takeaway,N/A,14,0,14,Mobile Wallet,5,0,Clear,Weekday,Pre-Optimization
ORD001397,2023-02-09,Camden High Street,Mains,Beef Burger,4,10.5,42.0,Takeaway,N/A,17,0,17,Card,4,0,Rain,Weekday,Pre-Optimization
ORD001398,2023-02-09,Kingston Upon Thames,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,29,0,29,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD001399,2023-02-10,Shoreditch East,Starters,Bruschetta,1,5.5,5.5,Delivery,Uber Eats,18,59,77,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001400,2023-02-10,Shoreditch East,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,25,0,25,Mobile Wallet,4,0.29,Rain,Weekday,Pre-Optimization
ORD001401,2023-02-10,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,27,0,27,Card,3,0,Clear,Weekday,Pre-Optimization
ORD001402,2023-02-10,Canary Wharf,Beverages,Soft Drink,2,2.5,5.0,Dine-In,N/A,25,0,25,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001403,2023-02-10,Shoreditch East,Mains,Beef Burger,3,10.5,31.5,Takeaway,N/A,16,0,16,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001404,2023-02-10,Canary Wharf,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,17,0,17,Card,5,0,Cloudy,Weekday,Pre-Optimization
ORD001405,2023-02-10,Camden High Street,Beverages,Soft Drink,4,2.5,10.0,Dine-In,N/A,19,0,19,Card,3,0,Cloudy,Weekday,Pre-Optimization
ORD001406,2023-02-10,Camden High Street,Beverages,Coffee,2,3.0,6.0,Delivery,In-House Rider,23,54,77,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001407,2023-02-10,Shoreditch East,Beverages,Coffee,1,3.0,3.0,Delivery,Just Eat,20,52,72,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001408,2023-02-10,Canary Wharf,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,20,0,20,Card,2,0,Cloudy,Weekday,Pre-Optimization
ORD001409,2023-02-10,Camden High Street,Starters,Bruschetta,2,5.5,11.0,Dine-In,N/A,17,0,17,Card,3,0,Rain,Weekday,Pre-Optimization
ORD001410,2023-02-10,Kingston Upon Thames,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,16,28,44,Cash,5,0,Clear,Weekday,Pre-Optimization
ORD001411,2023-02-10,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,15,0,15,Card,3,0,Clear,Weekday,Pre-Optimization
ORD001412,2023-02-10,Greenwich Riverside,Starters,Garlic Bread,4,4.5,18.0,Dine-In,N/A,17,0,17,Mobile Wallet,3,0,Cloudy,Weekday,Pre-Optimization
ORD001413,2023-02-10,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Delivery,Uber Eats,21,26,47,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD001414,2023-02-10,Greenwich Riverside,Mains,Margherita Pizza,4,11.0,44.0,Takeaway,N/A,14,0,14,Mobile Wallet,2,0.85,Cloudy,Weekday,Pre-Optimization
ORD001415,2023-02-10,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Delivery,Deliveroo,30,39,69,Card,4,0,Cloudy,Weekday,Pre-Optimization
ORD001416,2023-02-10,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Delivery,In-House Rider,27,25,52,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001417,2023-02-10,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Delivery,Just Eat,29,61,90,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001418,2023-02-10,Greenwich Riverside,Mains,Beef Burger,1,10.5,10.5,Delivery,Deliveroo,26,53,79,Card,2,0,Rain,Weekday,Pre-Optimization
ORD001419,2023-02-10,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Delivery,Just Eat,20,52,72,Card,4,0,Clear,Weekday,Pre-Optimization
ORD001420,2023-02-10,Camden High Street,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,28,0,28,Cash,3,0,Rain,Weekday,Pre-Optimization
ORD001421,2023-02-10,Camden High Street,Desserts,Chocolate Brownie,4,5.5,22.0,Delivery,Just Eat,24,54,78,Mobile Wallet,2,0,Clear,Weekday,Pre-Optimization
ORD001422,2023-02-10,Canary Wharf,Mains,Grilled Salmon,3,16.0,48.0,Delivery,Deliveroo,23,47,70,Cash,4,0,Clear,Weekday,Pre-Optimization
ORD001423,2023-02-10,Shoreditch East,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,28,0,28,Cash,5,0,Cloudy,Weekday,Pre-Optimization
ORD001424,2023-02-10,Shoreditch East,Mains,Margherita Pizza,3,11.0,33.0,Dine-In,N/A,27,0,27,Mobile Wallet,4,0.03,Cloudy,Weekday,Pre-Optimization
ORD001425,2023-02-10,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,27,0,27,Cash,3,0,Clear,Weekday,Pre-Optimization
ORD001426,2023-02-10,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Delivery,Deliveroo,30,27,57,Cash,5,0,Rain,Weekday,Pre-Optimization
ORD001427,2023-02-10,Shoreditch East,Mains,Fish & Chips,2,12.0,24.0,Dine-In,N/A,16,0,16,Cash,2,0,Rain,Weekday,Pre-Optimization
ORD001428,2023-02-10,Kingston Upon Thames,Mains,Chicken Tikka Masala,2,13.5,27.0,Delivery,Just Eat,23,40,63,Mobile Wallet,2,0.9,Cloudy,Weekday,Pre-Optimization
ORD001429,2023-02-10,Canary Wharf,Starters,Garlic Bread,2,4.5,9.0,Dine-In,N/A,30,0,30,Card,3,0.38,Rain,Weekday,Pre-Optimization
ORD001430,2023-02-10,Kingston Upon Thames,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,26,37,63,Mobile Wallet,4,0,Clear,Weekday,Pre-Optimization
ORD001431,2023-02-10,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,30,0,30,Card,5,0,Clear,Weekday,Pre-Optimization
ORD001432,2023-02-11,Kingston Upon Thames,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,14,0,14,Cash,5,0,Cloudy,Weekend,Pre-Optimization
ORD001433,2023-02-11,Kingston Upon Thames,Starters,Garlic Bread,2,4.5,9.0,Delivery,In-House Rider,16,45,61,Card,3,0,Cloudy,Weekend,Pre-Optimization
ORD001434,2023-02-11,Shoreditch East,Mains,Beef Burger,2,10.5,21.0,Delivery,In-House Rider,15,36,51,Cash,1,0,Clear,Weekend,Pre-Optimization
ORD001435,2023-02-11,Camden High Street,Mains,Beef Burger,3,10.5,31.5,Dine-In,N/A,16,0,16,Mobile Wallet,3,0,Cloudy,Weekend,Pre-Optimization
ORD001436,2023-02-11,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Delivery,Deliveroo,28,63,91,Cash,3,0.38,Cloudy,Weekend,Pre-Optimization
ORD001437,2023-02-11,Shoreditch East,Beverages,Fresh Juice,2,3.5,7.0,Takeaway,N/A,15,0,15,Mobile Wallet,2,0.03,Clear,Weekend,Pre-Optimization
ORD001438,2023-02-11,Kingston Upon Thames,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,24,0,24,Mobile Wallet,5,0,Rain,Weekend,Pre-Optimization
ORD001439,2023-02-11,Camden High Street,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,25,0,25,Mobile Wallet,2,0,Clear,Weekend,Pre-Optimization
ORD001440,2023-02-11,Canary Wharf,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,28,0,28,Mobile Wallet,4,0,Cloudy,Weekend,Pre-Optimization
ORD001441,2023-02-11,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,19,0,19,Card,4,0,Clear,Weekend,Pre-Optimization
ORD001442,2023-02-11,Greenwich Riverside,Starters,Bruschetta,2,5.5,11.0,Dine-In,N/A,16,0,16,Mobile Wallet,5,0,Clear,Weekend,Pre-Optimization
ORD001443,2023-02-11,Shoreditch East,Desserts,Chocolate Brownie,2,5.5,11.0,Takeaway,N/A,21,0,21,Card,4,0,Cloudy,Weekend,Pre-Optimization
ORD001444,2023-02-11,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Delivery,Uber Eats,22,25,47,Mobile Wallet,2,0.38,Clear,Weekend,Pre-Optimization
ORD001445,2023-02-11,Shoreditch East,Starters,Bruschetta,3,5.5,16.5,Delivery,Just Eat,15,50,65,Card,1,0.68,Clear,Weekend,Pre-Optimization
ORD001446,2023-02-11,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Delivery,In-House Rider,14,63,77,Mobile Wallet,3,0,Clear,Weekend,Pre-Optimization
ORD001447,2023-02-11,Shoreditch East,Starters,Calamari,1,7.0,7.0,Delivery,Just Eat,20,43,63,Card,5,0,Rain,Weekend,Pre-Optimization
ORD001448,2023-02-11,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,21,0,21,Cash,4,1.05,Rain,Weekend,Pre-Optimization
ORD001449,2023-02-11,Kingston Upon Thames,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,19,0,19,Card,4,1.42,Rain,Weekend,Pre-Optimization
ORD001450,2023-02-11,Kingston Upon Thames,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,22,0,22,Card,4,0.49,Cloudy,Weekend,Pre-Optimization
ORD001451,2023-02-11,Greenwich Riverside,Starters,Bruschetta,3,5.5,16.5,Takeaway,N/A,16,0,16,Card,4,0,Rain,Weekend,Pre-Optimization
ORD001452,2023-02-11,Shoreditch East,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,29,0,29,Cash,3,0,Clear,Weekend,Pre-Optimization
ORD001453,2023-02-11,Canary Wharf,Starters,Bruschetta,2,5.5,11.0,Dine-In,N/A,22,0,22,Mobile Wallet,3,0,Rain,Weekend,Pre-Optimization
ORD001454,2023-02-11,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,26,0,26,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
ORD001455,2023-02-11,Greenwich Riverside,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,20,0,20,Mobile Wallet,3,0,Cloudy,Weekend,Pre-Optimization
ORD001456,2023-02-11,Camden High Street,Beverages,Milkshake,2,4.0,8.0,Takeaway,N/A,25,0,25,Mobile Wallet,4,0,Clear,Weekend,Pre-Optimization
